pseudo,date,comment,tags,subpost,forum_page,day
MaGIK#6745,2025-04-30 12:12:53,RÉSOLUTION DES BUG il n’a rien de plus urgent que résoudre les bug qui use notre qualité de jeu-mob qui affiche être full vie mais qui lui reste 200pv-les entités en combat ne s’affiche pas comme il faut-les entités en combat n’a s’affiche pas (deux chose différente)-des quêtes bug-problème sur les invitations en songe ou il faut deco reco pour pouvoir être à nouveau invité-des lag dans les inventaire ou hdv ex hdv des ame qui charge difficilement quand affiche le mob capturé ( c pas un bug mais si vous pouvez rendre les inventaires plus fluide sa serait sympa)Se n’est que le liste que je connais je suis certain qui y a n’a autres devoirs d’éco reco tout le temps use notre qualité de jeu,"['Debug / performance', 'combats de quêtes', 'Améliorations des Interface']",False,21,2025-04-30
RDemon25#1013,2025-04-30 12:31:40,Pour le sadida le sort contagions ne se fait plus sur tout les cible ok cependant il faudrais un mini up du genre sans ligne de vue pour donner l'occasion au sadida de pouvoir avoir une infection entre l'abus et le médiocre,['Équilibrage des classes'],False,21,2025-04-30
-GuadaGirl-#7597,2025-04-30 12:52:46,"Arreter la surenchère du nombre de PV/puissance des mobs, qui est juste infame et donne pas envie de jouer.Dofus est un jeu ou le farm est nécessaire (que ce soit pour les ressources pour les craft ou pour les quetes). Mais je vous avoue que faire les quêtes lvl 100/120 devoir farm X fois des mobs de notre lvl avec 2000/2500 pdv, ca donne juste envie de switch les quêtes, focus xp et revenir lvl 199 faire des quêtes niveau 100. On a même plus envie de suivre la trame ce qui est dommageable car c'est super intéressant et à nécessité un boulot monstre!",['Autre'],False,21,2025-04-30
remsete#9219,2025-04-30 12:57:48,"Les classes n'ont plus d'identité, cela à été dit maintes fois. Les variantes ont été un super ajout je le conçois. Mais à complètement dénaturé le jeu et complexifié ce dernier. Un nouveau joueur qui arrive sur dofus je lui souhaite longue vie et bon courage! Si je devais commencer dofus en 2025, j'irai plutôt sur retro.Ne serait t-il pas temps de peut être réduire le nombre de sort par classe et utiliser certaines variantes de plusieurs personnages pour refaire une ou plusieurs classes afin que l'on retrouve vraiment un intérêt par spécialité et non pas une classe qui soin/boost/dps/tank ?","[""manque d'Identité de classe""]",False,22,2025-04-30
CaptainOpenFlow#9870,2025-04-30 13:00:41,Dès fois en changeant de map un compte se ferme tout seul. C'est ultra frustant et assez fréquent. Déjà ce premier bug serais une bonne chose à faire disparaitre,['Debug / performance'],False,22,2025-04-30
Thanendril#6963,2025-04-30 13:07:03,"Repenser le système d'AVA, la génération de pépites, le recyclage. 90% des pépites sont générés par 10% des joueurs.","['Génération de pépites', 'Rework AVA']",False,22,2025-04-30
PoouuFii#9073,2025-04-30 13:09:53,Revoir le système d'alliance. Les pépites générées par celles qui ont le monopole foutent totalement l'économie du jeu en l'air. Et retour du drop rare par pitié.,"['drops rares en combat', 'Génération de pépites', 'Rework guildes/Alliances']",False,22,2025-04-30
Thanendril#6963,2025-04-30 13:11:15,Lier au compte et serveur les métiers.Ex : pouvoir fm sur un alt entre deux kolis par exemple.,"['Métiers liés au compte', 'rework Forgemagie']",False,22,2025-04-30
ANS#3928,2025-04-30 13:14:49,"Pour un joueur comme moi, qui ne touche quasiment pas au PvM et qui jouait principalement pour le challenge et les récompenses du PvP, cette modification est un vrai coup dur. Le Kolizéum, qui était un des rares modes de jeu accessibles à tous avec une dimension compétitive, semble être relégué au second plan.Prévoir un ajustement ou une refonte des récompenses du KOLIZEUM.","['Améliorer Kolizéum (recompenses, matchmaking, etc.)']",False,22,2025-04-30
TrollOfDoom#7438,2025-04-30 13:21:47,Arrêter les relances globales et nous laisser jouer ce que l'on veut en PvM.,['Autre'],False,22,2025-04-30
Kaquaoify#8180,2025-04-30 13:28:04,"Un sujet un peu global mais les bugs mineurs devraient être traités aussi rapidement que le resteCeux qui nous empêchent de jouer avec plaisir: des mobs invisibles - entrer dans une maison en voulant changer de map parce qu'on passe à côté de la porte - l'ordre de tri des zaaps qui ne reste pas - etc...Ils n'impactent pas le gameplay, mais ils sont assez nombreux et petit à petit, détruisent la motivation de jouer",['Debug / performance'],False,22,2025-04-30
Kitox#4915,2025-04-30 13:42:12,"Modulation de niveauObjectif :Revaloriser l'économie bas niveau, garder un intérêt à la sortie de contenu non end-game, freiner le PL, dépasser le cap du niveau 200.Proposition :A l'image de Wakfu, intégrer un système permettant aux joueurs de moduler leurs niveaux afin d'affronter du contenu au niveau pour lequel il a été conçu.Les bénéfices seraient majeurs :Nouveaux défis pour les joueurs avec intégration de succès spécifiquement reliés à la modulation de niveau, voire remplacement des succès actuels pour freiner l'intérêt du PL. Si réaliser chaque succès de donjon nécessitait d'être au niveau du dit-donjon, on freinerait les abus des teams farm succès, que leur objectif soit les ressources ou les kamas bruts.Revalorisation de l'économie bas niveau par l'intérêt d'avoir des stuffs de plusieurs tranches de niveau afin de réaliser ces contenus.Gain d'intérêt accru pour toutes les zones bas niveau du jeu et celles à venir. Plus besoin de se demander si sortir une nouvelle zone de niveau 110 au lieu d'une zone 200 ne serait pas du gâchis, chaque contenu pourrait être apprécié par un maximum de joueurs.Possibilité de sortir du contenu supplémentaire brisant la barrière du niveau 200 sans impacter la sur-optimisation des joueurs à ce niveau qui a lieu depuis des années.","['Équilibrage des classes', 'modulation de niveau (wakfu)']",False,22,2025-04-30
BRKMONO#8730,2025-04-30 13:42:36,"Finir toute la refonte interfaces (dont on ne devrait même plus parler avec l'arrivé raté d'unity), avant d'envoyer Eternaris, qui je le rappelle à été soutenu par la communauté Dofus pour ses propositions d'améliorations sur Dofus Unity, sur Dofus touch.","['Équilibrage des classes', 'Améliorations des Interface']",False,22,2025-04-30
epsylovesya#9159,2025-04-30 13:59:46,Avoir un jeu sans bugTout le monde dit que X ou Y est au coeur de l'expérience de jeu. Oui SI ET SEULEMENT SI on peut profiter du jeu sans bug.,['Debug / performance'],False,22,2025-04-30
Eroz#5536,2025-04-30 14:29:17,"Retour du serveur héroïque mais avec fonctionnement modifiéIdée en vrac sur le fonctionnement de ce serveur :Serveur monocompte (avec une modération engagée)Alignement obligatoire à la création du personnage (+ ajout de nouveau alignement ? Amakna, sufokia, pandala, frigost) (agression possible entre alignement, mise en place d’un système de trahison (à définir)Des objectifs liés à l’alignement ?Cité safe (inagressable mais possibilité d’agresser) pour les personnes alignées a celle-ci (bonta safe pour les bontarien, Brakmar pour les brakmarien, etc…)Astrub et alentour safeLe pvp sauvage en 1v1 (20 level d’écart maximum)(sauf zone safe, voir point suivant)Zone safe avec xp et drop diminuée (accés à la zone pas forcément safe)(agression impossible, sauf percepteur)Un système de zone ""corrompue"" temporaire (durée a définir) avec différent palier I,II,III et IV, avec xp et drop augmentée en fonction du palier. (Retrait de la restriction agression 1v1)(2/3/4/5 combattant par équipe en fonction du palier (exemple : zone palier 2 > agression possible jusque 3v3 mais 3v1 ou 2v1 possible également)Le 5v5 en percepteur/prisme (suppression du système d’alliance, retour des percepteurs de guilde)Refonte des guildes, 20 personnages par guilde maximum (guilde liée à l’alignement, pas de mix)Un système de conquête de territoire revu avec des enjeu (x territoires maximum/guilde > choix des captures de zones)Pas de mort définitive mais une perte d’expérience en cas de défaite PVP/PVM (sauf certains cas : Pacte de Rushu et traque de Goultard, voir plus bas)Une perte d’une partie des équipements en cas de mort (25% des items équipés, items aléatoires) (un système de stuff auto en cas de retrait des équipements en agression > en cas d’emplacement libre le stuff de plus haut niveau équipable et équipée automatiquement au lancement du combat)Des combats de quêtes simplifiéRetour des Dofus en dropRetrait des ressources liées au succès en contrepartie les recette des équipements sont simplifiées.Retour des traques (le traqueur n’a plus aucune zone « safe » le temps qu’il ne met pas fin à la traque (annulation par pnj possible au bout de x minutes, victoire ou défaite de la traque) aura visible pour les traqueurs. Impossibilité de déconnecter durant une traque (en cas de déconnexion le joueur reste visible et agressable sur la map)5 secondes avant déconnexion pour tous, incantation de potion téléportation, incantation d’agression, temps avant de pouvoir retourner sur la map précédente (afin d’éviter le changement de map « infini »Le pacte de Rushu, un joueur pactisant avec rushu reçoit un bonus xp et de drop, en revanche en cas de défaite pvp/pvm le joueurs perd l’entièreté de son inventaire et 50% (?) de son expérience. Aura visible pour les pactisants de RushuLa traque de Goultard, Goultard propose de traquer les pactisants de Rushu, durant cette traque, en cas de défaite pvp/pvm le joueur perd l’entièreté de son équipement et de son expérience. Aura visible pour les traqueurs de GoultardVoila ce sont des idées en vrac, tout n'est pas forcément bon a prendre en l'état, j'ai noté ce qu'il me passais par la tête.","['Eklames dans craft potion', 'Séparation pvp & pvm', 'drops des dofus ', 'combats de quêtes', 'Meilleure Modération', 'Remettre les Traques', 'Rework vieux contenus (quêtes, donjons, etc.)', 'Rework Percepteurs']",False,22,2025-04-30
supermegazozoz#3792,2025-04-30 14:33:26,Une équipe dédiée aux temporis pour réaliser 1 tempo rétro et un tempo unity par an,['Autre'],False,22,2025-04-30
CaptainOpenFlow#9870,2025-04-30 14:44:05,La possibilité d'attribuer une touche pour passer au compte suivant par ordre d'initiative (organizer),['Autre'],False,22,2025-04-30
corindonda#2401,2025-04-30 14:47:34,"Remplacer le prérequis ""éternelle moisson"" par ""ocre d'ambre"" dans les succès qui bloque l'accès a toute une partie du contenu du jeuOui le repop des archimonstre a ete réduit a 2h. Oui l'ocre n'est plus indispensable dans beaucoup de build viable grâce à la refonte des bonus de panoplieEt OUI, même avec un temps de repop amélioré, devoir capturer 286 monstres uniques, a plusieurs compte pour les serveurs multi, est une pure aberration quand on sait que la player base n'est plus seulement constitué de collégien/lycéen qui peuvent se permettrent de jouer H24 en séchant les coursParce que désolé les élitiste puant mais quand on a une vie active avec peu de temps de jeu et seulement aux heures de fortes affluence. 2h ou pas, on ne trouve pas d'archi...Non je n'ai pas besoin de l'ocre, par contre, j'aimerai pouvoir avancer dans les quêtes du jeu sans être bloqué par un prérequis qui va me prendre des années a remplir avec un temps de jeu normal (1 a 2h par jour et encore)Comme le sujet mentionne ""pas de débat"" je vais maintenant ignorer toute réponse a ce commentaireEnjoy les rageux","['Équilibrage des classes', 'quête Dofus Ocre / craft PDA', 'Rework vieux contenus (quêtes, donjons, etc.)']",False,22,2025-04-30
Kiminah#1679,2025-04-30 14:50:37,Priorisation débug et développement feature mode héros (l'expérience multi-comptes n'est pas agréable depuis la beta),"['Mode héros', 'Debug / performance']",False,22,2025-04-30
ElCelesto#5315,2025-04-30 15:31:41,"Une repasse sur certaines animations de sorts. Je pense notamment au steamer.Je sais pas si d’autres classes sont aussi dans ce cas? Il y a beaucoup de classes très réussies et cohérentes à mon sens. Mais beaucoup sont déçus du steamer, il y a eu plusieurs sujets sur ce point durant la bêta, ça a été évoqué lors d’un live aussi mais à priori ce n’est pas la prio, ce qui est dommage.Je comprends ce n’est ni un bug ni du nouveau contenu mais casse beaucoup l’immersion de jeu. Certaines sont très jolies (ex: longue-vue, écume) mais la plupart des animations actuelles (y compris design tourelles!!) ne sont pas cohérentes avec la classe/design 2.0 ou/et très redondantes malheureusement (drone/laser, bazooka,)",['Debug / performance'],False,22,2025-04-30
thaut#7216,2025-04-30 15:36:14,"Bonjour, je trouve qu'une interface lié au recrutement serait plus que bienvenue et quasiment nécessaire pour des joueurs solo, je m'explique:J'aimerai trouver la possibilité de m'inscrire ou de rechercher un groupe classé par activité par exemple donjon, chasse d'archis, quêtes, etc. Cela permettrez aux joueurs solo de trouver bien plus facilement d'autres joueurs avec qui s'entraider car la plus du contenu ne peut se réaliser seul. J'aimerai y retrouver le classe des joueurs et leurs niveaux. Cela permettrait d'y voir beaucoup plus clair dans le canal recrutement qui est illisible et rempli de ventes et annonces qui pour moi n'ont rien à faire dans cette rubrique. J'espère être clair et développer une idée que beaucoup partagent.Bonne journée amis du Monde des Douzes !","['quête Dofus Ocre / craft PDA', 'Améliorations des Interface', 'fonctionnalité communautaires (Recherche de groupe/mercenariat)']",False,22,2025-04-30
heeelll#4324,2025-04-30 16:10:14,"Bonjour à tous,En tant que joueur PVP, je souhaite partager quelques idées qui, je l’espère, pourraient améliorer notre expérience de jeu :1. Rendre le mode tactique optionnel ou proposer une variante esthétique :Certaines maps sont visuellement agressives, notamment à cause des couleurs fluorescentes. Cela peut être très inconfortable, voire douloureux pour les yeux de certains joueurs sensibles. Une option de mode tactique plus doux ou personnalisable serait bienvenue.2. Adapter les équilibrages selon le mode de jeu :Pourquoi ne pas introduire des Altérations ,comme le buff PA PM PO sur le serveur tournoi, pour appliquer des buffs/nerfs spécifiques à chaque mode (PVM, PVP 1v1, 2v2, 3v3...) ? Si une classe excelle en PVP mais peine en PVM, elle pourrait être légèrement nerfée en PVP tout en étant buffée en PVM. Cela permettrait un meilleur équilibre sans impacter l’ensemble du jeu, et offrirait plus de flexibilité pour des ajustements fréquents (par exemple toutes les deux semaines).3. Réagir plus rapidement aux abus de classes :Souvent, quand une classe est refondue, elle domine la méta pendant des mois. Cela décourage les joueurs ; certains arrêtent même de jouer, car leur classe devient injouable dans cette méta. Une réaction rapide aux déséquilibres serait essentielle pour maintenir l’intérêt et la compétitivité.4. Récompenser les meilleurs joueurs du ladder Kolizéum :La plupart des vrais joueurs PVP ne jouent pas pour les galets, mais pour la gloire et le fun. Franchement, le nerf des galets n’a pas fait tant de vagues que ça. Aujourd’hui, seuls les trois premiers de chaque mode Koli sont sur le podium en fin de saison, mais beaucoup de bons joueurs n’arrivent pas à ce top 3 ou au rang legende à cause de la méta défavorable à certaines classes.Proposition :un skin ou ornement spécifique à la classe (ex. : ""Maître Eliotrope"") pour les 10 meilleurs joueurs de chaque classe dans chaque mode. Le skin pourrait être lié au personnage ou conditionné à un certain rang/cote atteint pour pouvoir l’équiper.5. Améliorer la transparence des statistiques sur le ladder :L’ajout du winrate est une excellente initiative. Ce serait encore mieux si l’on pouvait voir sur combien de matchs il est basé, afin de mieux interpréter les performances réelles des joueurs. Idéalement, on aimerait aussi avoir un détail du winrate spécifique contre chaque classe. Cela permettrait une meilleure compréhension de ses forces et faiblesses, et aiderait à affiner ses stratégies ou compositions.6. Distinguer les joueurs solo des groupes en 2v2 et 3v3 :Aujourd’hui, les meilleures cotes en 2v2/3v3 sont souvent obtenues par des joueurs en groupe, ce qui désavantage les joueurs solo. Il serait intéressant d’ajouter une mention indiquant le pourcentage de matchs effectués en groupe/solo, ou même de créer un ladder séparé pour les joueurs ayant fait plus de 50 % de leurs matchs en groupe.Merci d’avoir pris le temps de lire, et au plaisir de débattre avec vous !","['Équilibrage des classes', 'Séparation pvp & pvm', 'Améliorer Kolizéum (recompenses, matchmaking, etc.)', 'retour Mode tactique']",False,22,2025-04-30
Boulec#3083,2025-04-30 16:11:15,Fixer les buggs de raccourcis / mini-maps / barre de sorts qui se mettent plus à jour etc qui obligent à vider entièrement le cache ( et perdre les paramètres ),['Debug / performance'],False,22,2025-04-30
TrollOfDoom#7438,2025-04-30 16:32:59,Avoir deux slots de consommables (Vie/Energie) pour que ce que l'on met dedans soit consommé jusqu'à un certain pourcentage que l'on pourrait choisir,['Autre'],False,23,2025-04-30
heeelll#4324,2025-04-30 16:37:14,"modifier la position de ""Boxeur"" en combat.",['Autre'],False,23,2025-04-30
TrollOfDoom#7438,2025-04-30 16:38:03,"Nous rendre les maps de combats, les maps instanciés sont pleines d'obstacles c'est hyper chiants et pas du tout agréable pour le farm.Nous laisser choisir un pool de 3 maps aléatoire en début de combat (Distance / Mi-Distance / Mélée)",['anciennes maps de combat'],False,23,2025-04-30
PyerowZero#7566,2025-04-30 16:46:59,ANNULEZ LES PEPITES,['Génération de pépites'],False,23,2025-04-30
greygan#2816,2025-04-30 16:49:58,Un coffre de groupe ou un inventaire partage de groupe pour éviter de devoir donner du pain à tous ou des clefs à tous.,['Autre'],False,23,2025-04-30
Xx-critik-62-xX#8860,2025-04-30 16:49:59,"Bonjour,Réintroduire le drop des dofus.Vos premiers joueurs qui ont fait l'âge d'or de dofus  le réclame depuis longtemps pourquoi favoriser un seul aspect d'obtention et diviser vos joueurs ? alors que les deux sont possible ...Pour ce qui est des dofus sortis après vous pouvez les adaptés sur les donjons de leur zone/lore exemple :Dofus des veilleurs --> sur les donjons mid de chaque dimensionsDofus nébuleux --> vortexPourquoi le vortex uniquement car pour le moment c'est le boss de dimensions le moins susceptible d'être farm abuse par le pl pour le moment.Pareil pour les dofus tacheté dorigami domakuro etc sur pandala en fonction des lvl de donjons.Ca serait déjà pas mal pour l'identité du jeu et le plaisir de beaucoup.","['drops des dofus ', 'action sur le PL (encadrement, interdiction, etc)']",False,23,2025-04-30
TrollOfDoom#7438,2025-04-30 17:55:25,Une ligue ranked de kolizeum sans stuff avec des stats fixes pour rendre ce contenu accessible et permettre un meilleur équilibrage.,['Autre'],False,23,2025-04-30
Crooof#5513,2025-04-30 18:29:41,"C'est surment pas une priorité, mais j'aimerais vraiment que soit augmenté le temps de repop des vers ecrasé dans la ruche des gloursons.Ce succes ( Se mettre aux vers) bloque 50 pts de succes (Des trucs inutiles/C'est l'heure de faire le comte/Les mysteres de frigost) parmis ceux de frigost. Ca fait des années et bien que je passe assez souvent je n'en ai recolté qu'un (sur 20).Si le temps de repop pouvais changer merci",['Autre'],False,23,2025-04-30
skebab#8690,2025-04-30 18:34:17,"Je pense qu'il faut envisager très sérieusement de supprimer les exos PA/PM/PO/invo.A la place les bonus actuels des exos seraient obtenus par le lvling (comme le bonus PA du niveau 100).Objectif: rendre la progression plus linéaire, rendre le changement de stuffs et la possession de plusieurs stuffs plus simple.En échange: on baisse le poids des runes PA/PM/PO (par exemple à 30).On introduit une nouvelle rune de poids 100 avec 0 bonus qui remplirait le rôle du brisage PA aujourd'hui.Ca permettrait de garder une profondeur à la FM en demandant une fm extrémement exigeante pour les items les plus optis tout en lissant les différences entre un joueur extrêmement opti et quelqu'un qui a un stuff correct.",['rework Forgemagie'],False,23,2025-04-30
ElCelesto#5315,2025-04-30 18:53:12,"Refonte complète interface (visuelle) et continuer ce qui est en train d’être fait niveau optimisation/ergonomie pour qu’elle soit fonctionnelle et agréableL’interface est ce qu’on voit et ce dont on se sert en permanence sur le jeu, peu importe ce qu’on fait/le mode de jeu, donc vraiment à prioriser selon moi",['Améliorations des Interface'],False,23,2025-04-30
TaoIopPai#7960,2025-04-30 19:08:20,"Améliorer les performances du jeu :- Réduire les lags qui se cumulent au fil du temps de jeu, c'est insupportable sur les longues sessions- Corriger un maximum de bug qui ajoutent de la frustration et sont de réels irritants- Rendre le jeu plus fluide, réactif et multi-tâche (surtout l'ensemble des interface qui freeze au changement de map ou chargement d'un combat)","['Debug / performance', 'Améliorations des Interface']",False,23,2025-04-30
Prakoisback#1625,2025-04-30 19:18:38,Ajouter des recettes de craft au métier pêcheur ( items )Car limiter à des potions pour 3 items krala absolument jouer par personne et un voile d’encre ça rends le métier obsolèteMerci,['Eklames dans craft potion'],False,23,2025-04-30
Wisky-Alpha#3216,2025-04-30 19:30:10,"Arrêter avec les kit de sort trop fournie. Avoir des perso qui ont accès a 80 % des mécanique du jeu, rox monocicle/ aoe/ heal/ érosion/ debuff/ boubou /dopou ect ectÇa rend pas les combats plus stratégique ou complexe ont finit juste par tous se retrouver avec les même build peu importe la classe",['Autre'],False,23,2025-04-30
Swaperre#3617,2025-04-30 20:45:31,"Bonjour, pourquoi pas ajouter des pop up ig + messages dans le tchat pour nous prévenir des différents évent actuellement disponible en jeu, j’en peux plus de louper mes donjon rusher, les évent des fèves en février, les évent de la fêtes de la musique en juin s’il vous plaîtLes joueurs sur Mac (version Séquoia 15.3.1 personnellement) dès qu’une fenêtre de jeu dofus 3.0 est ouverte nos écrans ce mettent plus en veille, j’ai dû afk 2h le pc tourner à fond jpp",['Équilibrage des classes'],False,23,2025-04-30
Lyt148#8750,2025-04-30 21:48:57,"J'aimerai avoir toutes les infos en jeu.Je parle d'avoir des shoptooltip sur tout les buff/debuff et les états invulnérable des monstres en combatpar exemple le debuf Chocolathéisme des éclats kao. savoir se qu'il fait directement en jeu et pas aller sur des autres sitesLes tool via les sites, beaucoup, devrait être intégrer en jeu.comme le partage de la pos des portails, dofensive, skinator et pourquoi pas meme un builder etc ... il a 1000 exemplessupprimer la barre d'énergie, je ne vois aucun avantage a l'avoir (autres que les recettes metier)il y a rien de fun dedans ou alors une grosse reduction de la perte",['Plus de Communication directement en jeu'],False,23,2025-04-30
ecasino#9102,2025-04-30 21:59:09,"Bug :Régler le bug des fenêtres dofus qui se redimensionnent en plein écran à chaque fois que que on lance le jeux, change de personnage, change de compte.(J'ai fait une pause uniquement à cause de ce bug)MerciBisous.",['Debug / performance'],False,23,2025-04-30
solda-lour#5578,2025-04-30 22:52:22,Du drop rare cosmétique différent sur tous les boss du jeu. Quelque chose de collectionnable,['drops rares en combat'],False,23,2025-04-30
nikkiy#4587,2025-04-30 23:02:29,"petite annonce de recrutementdans un jeu mmo ou il est possible de faire le contenu tout seul en jouant en multi, il est devenu encore difficile pour les joueurs mono d'avancer dans le jeu sans aide extérieur et il est parfois juste impossible de trouver les bons joueur au bon moment (surtout le contenu eng game) , d'autant plus que le canal recrutement n'est pas attrayant.Un système d'annonce pour les quêtes et les dj, avec une interface dédiée serait beaucoup plus pertinent et urgent a l'heure de la 3.0 qui remet  à l'honneur le pvm !",['Améliorations des Interface'],False,23,2025-04-30
bokuwatomodachigasakunai#7740,2025-05-01 09:29:55,"Il faut séparer au plus vite le pvp et le pvm, il est impossible d'avoir un véritable équilibrage dans le cas contraire.on garde le même panel de sort mais les effets, relance, coup en PA et dégâts différent selon le mode, la commu est largement prêt à réapprendre les sorts si l'objectif est d'avoir un équilibrage presque parfait et sain.On peut aussi envisager de revoir des passifs et des gameplays potentiellement injouable en pvm mais beaucoup trop fort en pvp par exemple, c'est un jeu stratégique, on a signé pour ça après tout.(j'arrive pas à faire 2 messages distincts, le 2ème se met auto dans le 1er '_')_________________________________________________________________________________________Il faut intégrer des niveaux de difficulté dans les donjons du jeu et surtout, un véritable end game exigent avec de nouveaux stuff (uniquement dédiés au pvm) obtenable via les donjons de difficulté accrus, les items actuels sont beaucoup trop faible et il n'y a aucune diversité dans le build d'un personnage, c'est quand même affolant qu'on puisse s'opti avec des items niveau 198 et qui datent d'une dizaine d'années et PIRE, il est invraisemblable que des personnages lvl 199 puissent gérer des donjons comme Eternel Conflit ou servitude car les items ne suivent pas et la difficulté non plus.il faut qu'un vétéran niveau 200 qui affronte les créatures les plus puissante soit capable de se démarquer drastiquement d'une âme fraichement arrivée à ce niveau de par son équipement en constante évolutionexemple que j'ai en tête, surement bancal :On va prendre un donjon comme le Comte harebourg, en le finissant, on peut drop des ressources pouvant craft la coiffe (100 force 20 dommages 1 po)avec le donjon de difficulté accru (dur mais moins que les suivant comme ilyz, kasha, corruption) on pourra crafter une coiffe ""améliorée"" qui donne par exemple 200 force 30 dommages 2 po etc...) et ceci, avec tout les items, voir en rajouter, l'idée est d'augmenter progressivement notre puissance au fur est à mesure pour affronter des donjons de plus en plus difficile (voir carrément, une tour style songes, j'en sais rien, faut faire un truc, une course à l'optimisation et à la puissance)","['Séparation pvp & pvm', 'rework songes']",False,23,2025-05-01
Darky-Twiste#8877,2025-05-01 09:57:45,Pour les ressources de récoltes (et possible les autres aussi) pouvoir les vendre par 500 ou 1 000,['Autre'],False,23,2025-05-01
masque-combattant#6871,2025-05-01 09:59:16,La quête ocre est une urgence absolue,['quête Dofus Ocre / craft PDA'],False,24,2025-05-01
Darky-Twiste#8877,2025-05-01 10:03:58,Supprimer la consommation d'énergie sur les montures à chaque changement de map (pour unifier l'autopilotage global)-------[Interface XP] Possibilité de changer l'orientation de la barre,['Améliorations des Interface'],False,24,2025-05-01
Hadegos#5163,2025-05-01 11:02:19,"Revaloriser le système des alignements pour redonner un peu de consistance rôleplay au jcj, sauvage en particulier (plusieurs sujets ont été ouverts et il ne me semble pas que quelqu'un s'y soit opposé ). Cela pourrait passer par l'ajout de cosmétiques voire (soyons fous) de nouvelles features.",['Autre'],False,24,2025-05-01
Bokutou#1385,2025-05-01 11:19:17,"En finir avec les mob et les boss qui peuvent faire échouer les chall/succès, seul les joueur devrait être responsable de la réussite ou non des chall/succès",['Autre'],False,24,2025-05-01
Unequal-Aero#8416,2025-05-01 13:39:29,"CHALLENGES ET SUCCÈSAjouter une interface tutoriel qui détaille très strictement tous les cas de validation ou d'invalidation des challenges et des succès, au même titre que cetexcellentissime sujet communautairele faisait.","['Améliorations des Interface', 'ajout de tutoriels sur les mécaniques de jeu']",False,24,2025-05-01
Groughall#5181,2025-05-01 14:21:17,"Serial-Kreuvetteur#5936|30/04/2025 - 13:41:06+1 Séparation de l'équilibrage PvP / PvMTout à fait d'accord. Il faudrait que les effets des sorts soit différents en PvP et PvM. Comme ça les nerf et up n'impacteraient pas les deux modes de jeux. Fondamentalement les deux modes sont tellement opposés. Ça paraît logique que les besoins d'effets des sortss soient adaptés en fonction. (par exemple dommage, portée, vol de vie, vol de star, malus star etc).",['Séparation pvp & pvm'],False,24,2025-05-01
Groughale#3968,2025-05-01 14:31:21,"Remettre la possibilité de screen avec et sans interface comme sur 2.0 avec les raccourci F2 et Shift + F2. J'aimais bien prendre des screen de mon aventure, pour les paysages, les combat, les dialogue de pnj (drôle ou lore) etc.",['Améliorations des Interface'],False,24,2025-05-01
Arkh4m#8038,2025-05-01 15:51:59,Sujet : le drop rareExplication succincte : la sensation de drop rare n'existe plus assez. On aime les sorties donjon où il faut double chall en pano combat pp sur le boss + capturer pour drop un butin que l'on pourra revendre cher. Soit une ressource boss pour pano meta PvM soit cosmétique très chouette.,['drops rares en combat'],False,24,2025-05-01
Cafeauchocolat#6820,2025-05-01 20:00:53,Le transfert de serveur de pionnier vers classiquePour les personnes ayant recommencé pour la hype et l'event back to rush et qui veulent retrouver leur ancien serveur... On est bloqué depuis 5 mois help +.+,['Autre'],False,24,2025-05-01
hyppopotas#5811,2025-05-01 21:44:55,"Je ne pense pas pouvoir plusieurs messages sans que quelqu'un d'autre n'écrive donc tirret :- Revoir les points de caractéristiques basé sur les noms Force, Chance, Intel, Agilité alors qu'on les utilise surtout sur les noms des voies élémentaires Terre, Eau, Feu, Air.Les statistiques secondaires (dégats neutre, pods, prospection, soin, tacle, fuite) ne doivent plus être rattaché aux éléments.dégats neutre exclusif aux dégats conditionnés dur à mettrepods répartie dans d'autres features- J'ajouterai 5 de prospection tous les 5 niveaux- revoir les stuffs et non seulement passé par des bonus de panoplie pour enlever la prospection et toute les caractéristiques dont on se passe dans la plupart des FMs- réduire les ressources communes dans la fabrication de stuffs pour les créer plus facilement et plus facilement envisager dans créer d'avantages pour les briser et passer aux FMs ( envisager de perf ses items )- ajout de drop rare à la suite de la refonte du gain de prospection (niveau, familier/monture, consommables)- peut être un autre recyclage de ressources que les familiers ( et prismes évidemment)","['drops rares en combat', 'Debug / performance', 'rework Forgemagie']",False,24,2025-05-01
Str0nGear#6128,2025-05-02 00:31:21,"Bonjour,Fixez le problème qui existe depuis day one qui nous demande de re dl le jeu et re log les comptesRemettre les dofus en drop, les quetes sont un ENFER. Cliquer en boucle pendant des centaines d'heures n'est PAS fun.Recruter des modérateurs, REMUNERESArrêtez les nerfs en mode incendie. Trouvez un réel equilibre pvp scindé du PVE","['drops des dofus ', 'Meilleure Modération']",False,24,2025-05-02
edeswen#3572,2025-05-02 00:50:27,"Avoir un forum stable car marre des erreurs 403.Un de VDD parlait des problématiques sur le nouveau module de chat, je voudrais également complémenter sur les filtres qui sont toujours cassés lors du lancement du jeu.",['Autre'],False,24,2025-05-02
